id_fattura,confermaordine,n_fat,data_fat,nota_acr,articolo,qta,prezzo,iva_perc,data_consegna,compilato,fatturata
1073,747,0,,0,0,0,0.0000,0,"08/19/19 00:00:00",0,0
1074,747,0,,0,0,0,0.0000,0,"08/20/19 00:00:00",0,0
1075,747,0,,0,0,0,0.0000,0,"08/21/19 00:00:00",0,0
1076,747,0,,0,0,0,0.0000,0,"08/22/19 00:00:00",0,0
1077,748,0,,0,0,0,0.0000,0,"08/20/19 00:00:00",0,0
1078,749,0,,0,0,0,0.0000,0,"08/20/19 00:00:00",0,0
1079,750,0,,0,0,0,0.0000,0,"08/26/19 00:00:00",0,0
1080,750,0,,0,0,0,0.0000,0,"08/27/19 00:00:00",0,0
1081,750,0,,0,0,0,0.0000,0,"08/28/19 00:00:00",0,0
1082,750,0,,0,0,0,0.0000,0,"08/29/19 00:00:00",0,0
1083,751,0,,0,0,0,0.0000,0,"08/27/19 00:00:00",0,0
1084,752,0,,0,202,0,4.2000,0,"09/05/19 00:00:00",0,0
1085,753,0,,0,0,0,0.0000,0,"08/27/19 00:00:00",0,0
1086,754,0,,0,193,0,0.3600,0,"09/02/19 00:00:00",0,0
1088,754,0,,0,193,0,0.3600,0,"09/03/19 00:00:00",0,0
1089,754,0,,0,193,0,0.3600,0,"09/04/19 00:00:00",0,0
1090,754,0,,0,193,0,0.3600,0,"09/05/19 00:00:00",0,0
1091,755,0,,0,0,0,0.0000,0,"09/10/19 00:00:00",0,0
1092,755,0,,0,0,0,0.0000,0,"09/17/19 00:00:00",0,0
1093,756,0,,0,0,0,0.0000,0,"09/07/19 00:00:00",0,0
1094,757,0,,0,0,0,0.0000,0,"09/16/19 00:00:00",0,0
1095,758,0,,0,0,0,0.0000,0,"09/09/19 00:00:00",0,0
1096,758,0,,0,0,0,0.0000,0,"09/10/19 00:00:00",0,0
1097,758,0,,0,0,0,0.0000,0,"09/11/19 00:00:00",0,0
1098,758,0,,0,0,0,0.0000,0,"09/12/19 00:00:00",0,0
1099,759,0,,0,45,0,2.8800,0,"09/20/19 00:00:00",0,0
1100,760,0,,0,0,0,0.0000,0,"09/14/19 00:00:00",0,0
1101,761,0,,0,0,0,0.0000,0,"09/17/19 00:00:00",0,0
1102,761,0,,0,0,0,0.0000,0,"09/21/19 00:00:00",0,0
1103,762,0,,0,0,0,0.0000,0,"09/09/19 00:00:00",0,0
1104,763,0,,0,0,0,0.0000,0,"09/16/19 00:00:00",0,0
1105,764,0,,0,0,0,0.0000,0,"09/10/19 00:00:00",0,0
1106,765,0,,0,0,0,0.0000,0,"09/16/19 00:00:00",0,0
1107,766,0,,0,0,0,0.0000,0,"09/16/19 00:00:00",0,0
1108,766,0,,0,0,0,0.0000,0,"09/17/19 00:00:00",0,0
1109,766,0,,0,0,0,0.0000,0,"09/18/19 00:00:00",0,0
1110,766,0,,0,0,0,0.0000,0,"09/19/19 00:00:00",0,0
1111,768,0,,0,203,0,4.5500,0,"09/30/19 00:00:00",0,0
1112,769,0,,0,0,0,0.0000,0,"09/24/19 00:00:00",0,0
1113,599,0,,0,70,0,7.4800,0,"09/23/19 00:00:00",0,0
1114,770,0,,0,0,0,0.0000,0,"09/26/19 00:00:00",0,0
1115,771,0,,0,0,0,0.0000,0,"09/28/19 00:00:00",0,0
1116,771,0,,0,0,0,0.0000,0,"10/05/19 00:00:00",0,0
1117,772,0,,0,0,0,0.0000,0,"09/23/19 00:00:00",0,0
1118,772,0,,0,0,0,0.0000,0,"09/24/19 00:00:00",0,0
1119,772,0,,0,0,0,0.0000,0,"09/25/19 00:00:00",0,0
1120,772,0,,0,0,0,0.0000,0,"09/26/19 00:00:00",0,0
1121,773,0,,0,0,0,0.0000,0,"10/01/19 00:00:00",0,0
1122,773,0,,0,0,0,0.0000,0,"10/08/19 00:00:00",0,0
1123,773,0,,0,0,0,0.0000,0,"10/15/19 00:00:00",0,0
1124,774,0,,0,0,0,0.0000,0,"10/03/19 00:00:00",0,0
1127,775,0,,0,193,0,0.3600,0,"10/03/19 00:00:00",0,0
1128,776,0,,0,8,0,0.4500,0,"10/07/19 00:00:00",0,0
1129,776,0,,0,0,0,0.0000,0,"10/14/19 00:00:00",0,0
1130,776,0,,0,0,0,0.0000,0,"10/21/19 00:00:00",0,0
1131,776,0,,0,0,0,0.0000,0,"10/28/19 00:00:00",0,0
1132,776,0,,0,0,0,0.0000,0,"11/04/19 00:00:00",0,0
1133,776,0,,0,0,0,0.0000,0,"11/11/19 00:00:00",0,0
1134,776,0,,0,0,0,0.0000,0,"11/18/19 00:00:00",0,0
1135,776,0,,0,0,0,0.0000,0,"11/25/19 00:00:00",0,0
1136,776,0,,0,0,0,0.0000,0,"12/02/19 00:00:00",0,0
1137,776,0,,0,0,0,0.0000,0,"12/09/19 00:00:00",0,0
1138,776,0,,0,0,0,0.0000,0,"12/16/19 00:00:00",0,0
1139,776,0,,0,0,0,0.0000,0,"12/23/19 00:00:00",0,0
1140,776,0,,0,0,0,0.0000,0,"12/30/19 00:00:00",0,0
1141,777,0,,0,0,0,0.0000,0,"10/12/19 00:00:00",0,0
1142,778,0,,0,33,0,5.0550,0,"10/08/19 00:00:00",0,0
1143,775,0,,0,193,0,0.3600,0,"10/04/19 00:00:00",0,0
1144,775,0,,0,193,0,0.3600,0,"10/05/19 00:00:00",0,0
1145,775,0,,0,193,0,0.3600,0,"09/30/19 00:00:00",0,0
1146,779,0,,0,0,0,0.0000,0,"10/07/19 00:00:00",0,0
1147,779,0,,0,0,0,0.0000,0,"10/08/19 00:00:00",0,0
1148,779,0,,0,0,0,0.0000,0,"10/09/19 00:00:00",0,0
160,188,0,,0,45,0,4.1000,0,"06/22/16 00:00:00",0,0
161,189,0,,0,0,0,0.0000,0,"06/23/16 00:00:00",0,0
162,190,0,,0,0,0,0.0000,0,"06/20/16 00:00:00",0,0
163,190,0,,0,0,0,0.0000,0,"06/21/16 00:00:00",0,0
164,190,0,,0,0,0,0.0000,0,"06/22/16 00:00:00",0,0
165,191,0,,0,0,0,0.0000,0,"06/27/16 00:00:00",0,0
166,192,0,,0,0,0,0.0000,0,"06/27/16 00:00:00",0,0
167,193,0,,0,45,0,3.3000,0,"07/12/16 00:00:00",0,0
168,193,0,,0,45,0,3.3000,0,"08/29/16 00:00:00",0,0
169,193,0,,0,45,0,3.3000,0,"09/19/16 00:00:00",0,0
170,194,0,,0,0,0,0.0000,0,"07/18/16 00:00:00",0,0
171,195,0,,0,0,0,0.0000,0,"07/04/16 00:00:00",0,0
176,199,0,,0,0,0,0.0000,0,"07/05/16 00:00:00",0,0
177,199,0,,0,0,0,0.0000,0,"07/12/16 00:00:00",0,0
178,199,0,,0,0,0,0.0000,0,"07/19/16 00:00:00",0,0
179,199,0,,0,0,0,0.0000,0,"07/26/16 00:00:00",0,0
180,200,0,,0,0,0,0.0000,0,"07/09/16 00:00:00",0,0
181,200,0,,0,0,0,0.0000,0,"07/16/16 00:00:00",0,0
182,200,0,,0,0,0,0.0000,0,"07/23/16 00:00:00",0,0
183,200,0,,0,0,0,0.0000,0,"07/30/16 00:00:00",0,0
184,201,0,,0,0,0,0.0000,0,"08/29/16 00:00:00",0,0
185,202,0,,0,0,0,0.0000,0,"07/18/16 00:00:00",0,0
187,205,0,,0,0,0,0.0000,0,"07/18/16 00:00:00",0,0
188,207,0,,0,0,0,0.0000,0,"08/08/16 00:00:00",0,0
189,208,0,,0,0,0,0.0000,0,"08/03/16 00:00:00",0,0
190,208,0,,0,0,0,0.0000,0,"08/17/16 00:00:00",0,0
191,209,0,,0,0,0,0.0000,0,"08/01/16 00:00:00",0,0
192,211,0,,0,0,0,0.0000,0,"08/08/16 00:00:00",0,0
193,212,0,,0,0,0,0.0000,0,"08/08/16 00:00:00",0,0
194,213,0,,0,0,0,0.0000,0,"08/08/16 00:00:00",0,0
195,214,0,,0,0,0,0.0000,0,"08/12/16 00:00:00",0,0
196,215,0,,0,0,0,0.0000,0,"08/22/16 00:00:00",0,0
197,215,0,,0,0,0,0.0000,0,"08/29/16 00:00:00",0,0
198,215,0,,0,0,0,0.0000,0,"09/05/16 00:00:00",0,0
199,215,0,,0,0,0,0.0000,0,"09/12/16 00:00:00",0,0
200,215,0,,0,0,0,0.0000,0,"09/19/16 00:00:00",0,0
201,215,0,,0,0,0,0.0000,0,"09/26/16 00:00:00",0,0
202,216,0,,0,0,0,0.0000,0,"09/05/16 00:00:00",0,0
203,217,0,,0,0,0,0.0000,0,"09/12/16 00:00:00",0,0
204,217,0,,0,0,0,0.0000,0,"09/19/16 00:00:00",0,0
205,217,0,,0,0,0,0.0000,0,"09/26/16 00:00:00",0,0
206,218,0,,0,58,0,6.7000,0,"10/12/16 00:00:00",0,0
207,219,0,,0,0,0,0.0000,0,"09/12/16 00:00:00",0,0
208,220,0,,0,45,0,3.8000,0,"09/23/16 00:00:00",0,0
209,221,0,,0,33,0,4.9900,0,"09/27/16 00:00:00",0,0
210,222,0,,0,0,0,0.0000,0,"10/10/16 00:00:00",0,0
211,222,0,,0,0,0,0.0000,0,"10/17/16 00:00:00",0,0
212,222,0,,0,0,0,0.0000,0,"10/24/16 00:00:00",0,0
213,223,0,,0,0,0,0.0000,0,"10/04/16 00:00:00",0,0
214,224,0,,0,0,0,0.0000,0,"10/04/16 00:00:00",0,0
215,225,0,,0,0,0,0.0000,0,"10/04/16 00:00:00",0,0
216,226,0,,0,0,0,0.0000,0,"10/04/16 00:00:00",0,0
218,229,0,,0,0,0,0.0000,0,"10/03/16 00:00:00",0,0
219,230,0,,0,45,0,4.2000,0,"10/13/16 00:00:00",0,0
220,231,0,,0,0,0,0.0000,0,"10/07/16 00:00:00",0,0
221,232,0,,0,159,0,1.2400,0,"10/21/16 00:00:00",0,0
222,233,0,,0,0,0,0.0000,0,"10/12/16 00:00:00",0,0
223,236,0,,0,45,0,3.8000,0,"10/18/16 00:00:00",0,0
224,237,0,,0,70,0,6.3000,0,"10/19/16 00:00:00",0,0
225,238,0,,0,37,0,0.5500,0,"10/19/16 00:00:00",0,0
226,239,0,,0,0,0,0.0000,0,"10/18/16 00:00:00",0,0
227,240,0,,0,0,0,0.0000,0,"11/07/16 00:00:00",0,0
228,240,0,,0,0,0,0.0000,0,"11/14/16 00:00:00",0,0
229,240,0,,0,0,0,0.0000,0,"11/21/16 00:00:00",0,0
230,240,0,,0,0,0,0.0000,0,"11/28/16 00:00:00",0,0
231,241,0,,0,0,0,0.0000,0,"10/31/16 00:00:00",0,0
232,242,0,,0,0,0,0.0000,0,"10/31/16 00:00:00",0,0
233,243,0,,0,0,0,0.0000,0,"10/31/16 00:00:00",0,0
234,244,0,,0,33,0,5.1500,0,"11/02/16 00:00:00",0,0
235,245,0,,0,150,0,12.7000,0,"11/22/16 00:00:00",0,0
236,246,0,,0,0,0,0.0000,0,"10/26/16 00:00:00",0,0
237,248,0,,0,0,0,0.0000,0,"10/31/16 00:00:00",0,0
238,250,0,,0,0,0,0.0000,0,"11/10/16 00:00:00",0,0
239,251,0,,0,0,0,0.0000,0,"11/10/16 00:00:00",0,0
240,252,0,,0,0,0,0.0000,0,"11/07/16 00:00:00",0,0
241,253,0,,0,33,0,5.2600,0,"11/07/16 00:00:00",0,0
242,256,0,,0,15,0,5.0000,0,"11/28/16 00:00:00",0,0
243,257,0,,0,163,0,4.5000,0,"11/28/16 00:00:00",0,0
244,258,0,,0,16,0,4.5000,0,"11/28/16 00:00:00",0,0
245,259,0,,0,0,0,0.0000,0,"12/05/16 00:00:00",0,0
246,261,0,,0,170,0,1.2000,0,"12/01/16 00:00:00",0,0
247,262,0,,0,0,0,0.0000,0,"12/12/16 00:00:00",0,0
248,262,0,,0,0,0,0.0000,0,"12/19/16 00:00:00",0,0
249,262,0,,0,0,0,0.0000,0,"12/26/16 00:00:00",0,0
250,263,0,,0,33,0,5.4000,0,"11/29/16 00:00:00",0,0
251,264,0,,0,0,0,0.0000,0,"12/02/16 00:00:00",0,0
252,265,0,,0,0,0,0.0000,0,"12/09/16 00:00:00",0,0
253,266,0,,0,0,0,0.0000,0,"12/06/16 00:00:00",0,0
254,267,0,,0,45,0,4.0200,0,"01/26/17 00:00:00",0,0
255,268,0,,0,0,0,0.0000,0,"12/07/16 00:00:00",0,0
256,269,0,,0,0,0,0.0000,0,"12/09/16 00:00:00",0,0
257,269,0,,0,0,0,0.0000,0,"12/15/16 00:00:00",0,0
258,269,0,,0,0,0,0.0000,0,"12/22/16 00:00:00",0,0
259,269,0,,0,0,0,0.0000,0,"12/29/16 00:00:00",0,0
260,270,0,,0,38,0,0.4250,0,"01/07/17 00:00:00",0,0
261,270,0,,0,38,0,0.4250,0,"01/14/17 00:00:00",0,0
262,270,0,,0,38,0,0.4250,0,"01/21/17 00:00:00",0,0
263,270,0,,0,38,0,0.4250,0,"01/28/17 00:00:00",0,0
264,270,0,,0,38,0,0.4250,0,"02/04/17 00:00:00",0,0
265,271,0,,0,59,0,5.5000,0,"01/05/17 00:00:00",0,0
266,273,0,,0,46,0,4.1000,0,"01/02/17 00:00:00",0,0
267,275,0,,0,172,0,0.2800,0,"01/01/17 00:00:00",0,0
268,275,0,,0,172,0,0.2800,0,"01/12/17 00:00:00",0,0
269,275,0,,0,172,0,0.2800,0,"01/26/17 00:00:00",0,0
270,276,0,,0,170,0,1.2000,0,"01/05/17 00:00:00",0,0
271,276,0,,0,170,0,1.2000,0,"01/12/17 00:00:00",0,0
272,276,0,,0,170,0,1.2000,0,"01/19/17 00:00:00",0,0
274,277,0,,0,58,0,6.7000,0,"01/24/17 00:00:00",0,0
275,278,0,,0,33,0,5.4700,0,"01/17/17 00:00:00",0,0
276,279,0,,0,33,0,5.4000,0,"01/18/17 00:00:00",0,0
277,280,0,,0,59,0,5.8000,0,"02/02/17 00:00:00",0,0
278,281,0,,0,150,0,11.9500,0,"03/13/17 00:00:00",0,0
279,282,0,,0,45,0,4.1000,0,"02/09/17 00:00:00",0,0
281,284,0,,0,150,0,11.9000,0,"02/17/17 00:00:00",0,0
282,285,0,,0,38,0,0.4150,0,"02/11/17 00:00:00",0,0
283,285,0,,0,38,0,0.4150,0,"02/18/17 00:00:00",0,0
284,285,0,,0,38,0,0.4150,0,"02/25/17 00:00:00",0,0
285,286,0,,0,172,0,0.2800,0,"02/03/17 00:00:00",0,0
286,286,0,,0,172,0,0.2800,0,"02/08/17 00:00:00",0,0
287,287,0,,0,150,0,11.9000,0,"04/10/17 00:00:00",0,0
288,287,0,,0,150,0,11.9000,0,"07/10/17 00:00:00",0,0
289,286,0,,0,172,0,0.2800,0,"02/17/17 00:00:00",0,0
290,286,0,,0,172,0,0.2800,0,"02/23/17 00:00:00",0,0
291,283,0,,0,46,0,4.1000,0,"01/30/17 00:00:00",0,0
293,290,0,,0,45,0,4.0500,0,"05/11/17 00:00:00",0,0
294,290,0,,0,45,0,4.0500,0,"12/05/17 00:00:00",0,0
295,290,0,,0,45,0,4.0500,0,"01/17/18 00:00:00",0,0
296,290,0,,0,45,0,4.0500,0,"10/16/17 00:00:00",0,0
297,291,0,,0,33,0,5.4000,0,"02/07/17 00:00:00",0,0
298,292,0,,0,45,0,4.2000,0,"02/14/17 00:00:00",0,0
299,293,0,,0,0,0,0.0000,0,"02/06/17 00:00:00",0,0
300,294,0,,0,0,0,0.0000,0,"02/15/17 00:00:00",0,0
301,295,0,,0,159,0,1.2500,0,"03/03/17 00:00:00",0,0
302,296,0,,0,0,0,0.0000,0,"02/27/17 00:00:00",0,0
303,297,0,,0,70,0,6.5500,0,"03/02/17 00:00:00",0,0
304,299,0,,0,0,0,0.0000,0,"03/09/17 00:00:00",0,0
305,300,0,,0,150,0,11.9000,0,"05/10/17 00:00:00",0,0
306,300,0,,0,150,0,11.9000,0,"07/10/17 00:00:00",0,0
307,300,0,,0,150,0,11.9000,0,"09/11/17 00:00:00",0,0
308,300,0,,0,0,0,0.0000,0,"11/10/17 00:00:00",0,0
309,301,0,,0,0,0,0.0000,0,"03/13/17 00:00:00",0,0
310,302,0,,0,159,0,1.2500,0,"03/31/17 00:00:00",0,0
311,303,0,,0,150,0,11.9000,0,"08/10/17 00:00:00",0,0
314,304,0,,0,33,0,5.7000,0,"03/28/17 00:00:00",0,0
315,305,0,,0,0,0,0.0000,0,"03/23/17 00:00:00",0,0
549,458,0,,0,0,0,0.0000,0,"05/04/18 00:00:00",0,0
550,459,0,,0,33,0,6.4900,0,"05/02/18 00:00:00",0,0
551,460,0,,0,103,0,2.0100,0,"05/25/18 00:00:00",0,0
552,461,0,,0,0,0,0.0000,0,"05/02/18 00:00:00",0,0
553,462,0,,0,38,0,0.3350,0,"04/30/18 00:00:00",0,0
554,462,0,,0,38,0,0.3350,0,"05/01/18 00:00:00",0,0
555,463,0,,0,0,0,0.0000,0,"05/02/18 00:00:00",0,0
556,464,0,,0,0,0,0.0000,0,"05/09/18 00:00:00",0,0
557,465,0,,0,0,0,0.0000,0,"05/08/18 00:00:00",0,0
558,467,0,,0,38,0,0.3350,0,"05/07/18 00:00:00",0,0
559,467,0,,0,38,0,0.3350,0,"05/10/18 00:00:00",0,0
560,468,0,,0,0,0,0.0000,0,"05/09/18 00:00:00",0,0
561,469,0,,0,8,0,0.3300,0,"05/09/18 00:00:00",0,0
562,470,0,,0,0,0,0.0000,0,"05/15/18 00:00:00",0,0
563,471,0,,0,0,0,0.0000,0,"05/14/18 00:00:00",0,0
564,471,0,,0,0,0,0.0000,0,"05/15/18 00:00:00",0,0
565,472,0,,0,45,0,2.8000,0,"06/06/18 00:00:00",0,0
566,473,0,,0,0,0,0.0000,0,"05/23/18 00:00:00",0,0
567,474,0,,0,0,0,0.0000,0,"05/21/18 00:00:00",0,0
568,474,0,,0,0,0,0.0000,0,"05/22/18 00:00:00",0,0
569,475,0,,0,45,0,3.1500,0,"06/01/18 00:00:00",0,0
570,476,0,,0,0,0,0.0000,0,"05/23/18 00:00:00",0,0
571,477,0,,0,33,0,6.4800,0,"09/13/18 00:00:00",0,0
572,478,0,,0,0,0,0.0000,0,"06/19/18 00:00:00",0,0
573,479,0,,0,33,0,6.8000,0,"05/29/18 00:00:00",0,0
574,480,0,,0,0,0,0.0000,0,"05/30/18 00:00:00",0,0
575,481,0,,0,0,0,0.0000,0,"05/28/18 00:00:00",0,0
576,481,0,,0,0,0,0.0000,0,"05/29/18 00:00:00",0,0
577,482,0,,0,0,0,0.0000,0,"06/02/18 00:00:00",0,0
578,484,0,,0,150,0,11.3500,0,"06/14/18 00:00:00",0,0
579,485,0,,0,150,0,11.4000,0,"06/15/18 00:00:00",0,0
580,486,0,,0,150,0,11.5500,0,"09/12/18 00:00:00",0,0
582,486,0,,0,150,0,11.5500,0,"11/14/18 00:00:00",0,0
583,486,0,,0,150,0,11.5500,0,"09/12/18 00:00:00",0,0
584,486,0,,0,150,0,11.5500,0,"11/14/18 00:00:00",0,0
585,487,0,,0,0,0,0.0000,0,"06/06/18 00:00:00",0,0
586,488,0,,0,0,0,0.0000,0,"06/04/18 00:00:00",0,0
587,488,0,,0,0,0,0.0000,0,"06/05/18 00:00:00",0,0
588,489,0,,0,0,0,0.0000,0,"06/11/18 00:00:00",0,0
589,490,0,,0,0,0,0.0000,0,"06/07/18 00:00:00",0,0
590,491,0,,0,0,0,0.0000,0,"06/12/18 00:00:00",0,0
591,492,0,,0,0,0,0.0000,0,"06/11/18 00:00:00",0,0
592,492,0,,0,0,0,0.0000,0,"06/12/18 00:00:00",0,0
593,495,0,,0,0,0,0.0000,0,"07/13/18 00:00:00",0,0
594,496,0,,0,33,0,6.5800,0,"06/14/18 00:00:00",0,0
595,497,0,,0,0,0,0.0000,0,"06/19/18 00:00:00",0,0
596,498,0,,0,0,0,0.0000,0,"06/18/18 00:00:00",0,0
597,498,0,,0,0,0,0.0000,0,"06/19/18 00:00:00",0,0
598,499,0,,0,0,0,0.0000,0,"07/24/18 00:00:00",0,0
599,500,0,,0,33,0,6.0500,0,"06/21/18 00:00:00",0,0
600,501,0,,0,8,0,0.4050,0,"07/04/18 00:00:00",0,0
601,501,0,,0,0,0,0.0000,0,"07/11/18 00:00:00",0,0
602,501,0,,0,0,0,0.0000,0,"07/18/18 00:00:00",0,0
603,501,0,,0,0,0,0.0000,0,"07/25/18 00:00:00",0,0
604,501,0,,0,0,0,0.0000,0,"08/01/18 00:00:00",0,0
605,501,0,,0,0,0,0.0000,0,"08/08/18 00:00:00",0,0
606,501,0,,0,0,0,0.0000,0,"08/15/18 00:00:00",0,0
607,501,0,,0,0,0,0.0000,0,"08/22/18 00:00:00",0,0
608,501,0,,0,0,0,0.0000,0,"08/29/18 00:00:00",0,0
609,501,0,,0,0,0,0.0000,0,"09/05/18 00:00:00",0,0
610,501,0,,0,0,0,0.0000,0,"09/12/18 00:00:00",0,0
611,501,0,,0,0,0,0.0000,0,"09/19/18 00:00:00",0,0
612,501,0,,0,0,0,0.0000,0,"09/26/18 00:00:00",0,0
613,502,0,,0,0,0,0.0000,0,"06/26/18 00:00:00",0,0
614,503,0,,0,0,0,0.0000,0,"06/25/18 00:00:00",0,0
615,503,0,,0,0,0,0.0000,0,"06/26/18 00:00:00",0,0
616,503,0,,0,0,0,0.0000,0,"06/27/18 00:00:00",0,0
617,504,0,,0,21,0,0.7200,0,"08/28/18 00:00:00",0,0
618,505,0,,0,0,0,0.0000,0,"07/02/18 00:00:00",0,0
619,505,0,,0,0,0,0.0000,0,"07/03/18 00:00:00",0,0
620,505,0,,0,0,0,0.0000,0,"07/04/18 00:00:00",0,0
621,506,0,,0,0,0,0.0000,0,"07/09/18 00:00:00",0,0
622,506,0,,0,0,0,0.0000,0,"07/10/18 00:00:00",0,0
623,506,0,,0,0,0,0.0000,0,"07/11/18 00:00:00",0,0
624,507,0,,0,172,0,4.6000,0,"08/31/18 00:00:00",0,0
625,509,0,,0,45,0,2.6000,0,"09/11/18 00:00:00",0,0
626,510,0,,0,0,0,0.0000,0,"07/16/18 00:00:00",0,0
627,510,0,,0,0,0,0.0000,0,"07/17/18 00:00:00",0,0
628,510,0,,0,0,0,0.0000,0,"07/18/18 00:00:00",0,0
629,511,0,,0,0,0,0.0000,0,"07/16/18 00:00:00",0,0
630,512,0,,0,33,0,6.1800,0,"07/25/18 00:00:00",0,0
631,513,0,,0,45,0,2.7200,0,"08/01/18 00:00:00",0,0
632,514,0,,0,33,0,6.0500,0,"08/09/18 00:00:00",0,0
634,515,0,,0,38,0,0.3350,0,"07/24/18 00:00:00",0,0
635,515,0,,0,38,0,0.3350,0,"07/25/18 00:00:00",0,0
636,517,0,,0,33,0,6.2000,0,"08/02/18 00:00:00",0,0
637,517,0,,0,33,0,6.2000,0,"10/15/18 00:00:00",0,0
638,517,0,,0,33,0,6.2000,0,"11/27/18 00:00:00",0,0
639,518,0,,0,0,0,0.0000,0,"07/30/18 00:00:00",0,0
640,518,0,,0,0,0,0.0000,0,"07/31/18 00:00:00",0,0
641,519,0,,0,0,0,0.0000,0,"08/23/18 00:00:00",0,0
642,520,0,,0,0,0,0.0000,0,"08/06/18 00:00:00",0,0
643,520,0,,0,0,0,0.0000,0,"08/07/18 00:00:00",0,0
644,520,0,,0,0,0,0.0000,0,"08/08/18 00:00:00",0,0
645,521,0,,0,0,0,0.0000,0,"09/05/18 00:00:00",0,0
646,522,0,,0,0,0,0.0000,0,"08/06/18 00:00:00",0,0
647,524,0,,0,0,0,0.0000,0,"09/03/18 00:00:00",0,0
648,524,0,,0,0,0,0.0000,0,"10/01/18 00:00:00",0,0
649,524,0,,0,0,0,0.0000,0,"11/16/18 00:00:00",0,0
650,525,0,,0,192,0,4.3500,0,"08/22/18 00:00:00",0,0
651,526,0,,0,0,0,0.0000,0,"08/13/18 00:00:00",0,0
652,526,0,,0,0,0,0.0000,0,"08/13/18 00:00:00",0,0
653,526,0,,0,0,0,0.0000,0,"08/15/18 00:00:00",0,0
654,527,0,,0,188,0,11.8800,0,"09/13/18 00:00:00",0,0
655,527,0,,0,188,0,11.8800,0,"10/15/18 00:00:00",0,0
656,528,0,,0,189,0,9.2800,0,"09/13/18 00:00:00",0,0
657,528,0,,0,189,0,9.2800,0,"10/15/18 00:00:00",0,0
658,529,0,,0,188,0,11.2300,0,"09/13/18 00:00:00",0,0
659,529,0,,0,188,0,11.2300,0,"10/15/18 00:00:00",0,0
660,530,0,,0,189,0,8.0800,0,"09/13/18 00:00:00",0,0
661,530,0,,0,189,0,8.0800,0,"10/15/18 00:00:00",0,0
662,530,0,,0,0,0,0.0000,0,"10/08/18 00:00:00",0,0
663,531,0,,0,0,0,0.0000,0,"08/13/18 00:00:00",0,0
664,532,0,,0,150,0,11.5500,0,"12/10/18 00:00:00",0,0
665,532,0,,0,150,0,11.5500,0,"02/10/19 00:00:00",0,0
666,533,0,,0,38,0,0.3350,0,"08/20/18 00:00:00",0,0
667,533,0,,0,38,0,0.3350,0,"08/21/18 00:00:00",0,0
668,533,0,,0,38,0,0.3350,0,"08/22/18 00:00:00",0,0
669,536,0,,0,21,0,0.7200,0,"09/25/18 00:00:00",0,0
670,536,0,,0,0,0,0.0000,0,"10/09/18 00:00:00",0,0
671,536,0,,0,0,0,0.0000,0,"10/23/18 00:00:00",0,0
672,537,0,,0,33,0,6.1500,0,"09/12/18 00:00:00",0,0
673,538,0,,0,0,0,0.0000,0,"08/27/18 00:00:00",0,0
674,539,0,,0,38,0,0.3350,0,"08/27/18 00:00:00",0,0
675,539,0,,0,38,0,0.3350,0,"08/28/18 00:00:00",0,0
676,541,0,,0,0,0,0.0000,0,"09/04/18 00:00:00",0,0
677,541,0,,0,0,0,0.0000,0,"09/11/18 00:00:00",0,0
678,541,0,,0,0,0,0.0000,0,"10/02/18 00:00:00",0,0
679,541,0,,0,0,0,0.0000,0,"10/16/18 00:00:00",0,0
680,542,0,,0,0,0,0.0000,0,"08/30/18 00:00:00",0,0
681,543,0,,0,0,0,0.0000,0,"09/03/18 00:00:00",0,0
682,544,0,,0,38,0,0.3350,0,"09/03/18 00:00:00",0,0
683,544,0,,0,38,0,0.3350,0,"09/04/18 00:00:00",0,0
684,544,0,,0,38,0,0.3350,0,"09/05/18 00:00:00",0,0
685,545,0,,0,0,0,0.0000,0,"09/10/18 00:00:00",0,0
686,546,0,,0,0,0,0.0000,0,"09/10/18 00:00:00",0,0
687,546,0,,0,0,0,0.0000,0,"09/11/18 00:00:00",0,0
688,546,0,,0,0,0,0.0000,0,"09/12/18 00:00:00",0,0
689,547,0,,0,0,0,0.0000,0,"09/17/18 00:00:00",0,0
690,547,0,,0,0,0,0.0000,0,"09/18/18 00:00:00",0,0
691,548,0,,0,0,0,0.0000,0,"09/17/18 00:00:00",0,0
692,549,0,,0,70,0,7.7800,0,"09/26/18 00:00:00",0,0
693,549,0,,0,0,0,0.0000,0,"10/10/18 00:00:00",0,0
694,550,0,,0,0,0,0.0000,0,"11/07/18 00:00:00",0,0
695,551,0,,0,0,0,0.0000,0,"09/24/18 00:00:00",0,0
696,552,0,,0,0,0,0.0000,0,"09/24/18 00:00:00",0,0
697,552,0,,0,0,0,0.0000,0,"09/25/18 00:00:00",0,0
698,552,0,,0,0,0,0.0000,0,"09/27/18 00:00:00",0,0
699,553,0,,0,0,0,0.0000,0,"09/25/18 00:00:00",0,0
700,554,0,,0,8,0,0.4200,0,"10/03/18 00:00:00",0,0
701,554,0,,0,8,0,0.4200,0,"10/10/18 00:00:00",0,0
702,554,0,,0,8,0,0.4200,0,"10/17/18 00:00:00",0,0
703,554,0,,0,8,0,0.4200,0,"10/24/18 00:00:00",0,0
704,554,0,,0,8,0,0.4200,0,"11/08/18 00:00:00",0,0
705,554,0,,0,8,0,0.4200,0,"11/12/18 00:00:00",0,0
706,554,0,,0,8,0,0.4200,0,"11/15/18 00:00:00",0,0
